county,precinct,candidate,office,district,party,votes
Jefferson,G143,,Straight Party,,AME,1
Jefferson,G143,Vickie Yates B Glisson,U.S. House,3,,129
Jefferson,G143,John A Yarmuth,U.S. House,3,,635
Jefferson,G143,Gregory Boles,U.S. House,3,,12
Jefferson,G143,Robert James Douglas,State Representative,34,,135
Jefferson,G143,Mary Lou Marzian,State Representative,34,,635
Jefferson,G144,,Ballots Cast,,,665
Jefferson,G144,,Straight Party,,REP,49
Jefferson,G144,,Straight Party,,DEM,191
Jefferson,G144,,Straight Party,,LIB,4
Jefferson,G144,,Straight Party,,AME,2
Jefferson,G144,Vickie Yates B Glisson,U.S. House,3,,130
Jefferson,G144,John A Yarmuth,U.S. House,3,,524
Jefferson,G144,Gregory Boles,U.S. House,3,,10
Jefferson,G144,Robert James Douglas,State Representative,34,,125
Jefferson,G144,Mary Lou Marzian,State Representative,34,,530
Jefferson,G145,,Ballots Cast,,,951
Jefferson,G145,,Straight Party,,REP,91
Jefferson,G145,,Straight Party,,DEM,272
Jefferson,G145,,Straight Party,,LIB,3
Jefferson,G145,,Straight Party,,AME,3
Jefferson,G145,Vickie Yates B Glisson,U.S. House,3,,249
Jefferson,G145,John A Yarmuth,U.S. House,3,,688
Jefferson,G145,Gregory Boles,U.S. House,3,,5
Jefferson,G145,Robert James Douglas,State Representative,34,,229
Jefferson,G145,Mary Lou Marzian,State Representative,34,,703
Jefferson,G146,,Ballots Cast,,,766
Jefferson,G146,,Straight Party,,REP,63
Jefferson,G146,,Straight Party,,DEM,239
Jefferson,G146,,Straight Party,,LIB,0
Jefferson,G146,,Straight Party,,AME,1
Jefferson,G146,Vickie Yates B Glisson,U.S. House,3,,149
Jefferson,G146,John A Yarmuth,U.S. House,3,,606
Jefferson,G146,Gregory Boles,U.S. House,3,,9
Jefferson,G146,Robert James Douglas,State Representative,34,,138
Jefferson,G146,Mary Lou Marzian,State Representative,34,,614
Jefferson,G147,,Ballots Cast,,,688
Jefferson,G147,,Straight Party,,REP,62
Jefferson,G147,,Straight Party,,DEM,146
Jefferson,G147,,Straight Party,,LIB,0
Jefferson,G147,,Straight Party,,AME,0
Jefferson,G147,Vickie Yates B Glisson,U.S. House,3,,199
Jefferson,G147,John A Yarmuth,U.S. House,3,,482
Jefferson,G147,Gregory Boles,U.S. House,3,,6
Jefferson,G147,Robert James Douglas,State Representative,34,,169
Jefferson,G147,Mary Lou Marzian,State Representative,34,,497
Jefferson,G148,,Ballots Cast,,,328
Jefferson,G148,,Straight Party,,REP,38
Jefferson,G148,,Straight Party,,DEM,95
Jefferson,G148,,Straight Party,,LIB,0
Jefferson,G148,,Straight Party,,AME,0
Jefferson,G148,Vickie Yates B Glisson,U.S. House,3,,90
Jefferson,G148,John A Yarmuth,U.S. House,3,,229
Jefferson,G148,Gregory Boles,U.S. House,3,,7
Jefferson,G148,Robert James Douglas,State Representative,34,,76
Jefferson,G148,Mary Lou Marzian,State Representative,34,,248
Jefferson,G149-WEL,,Ballots Cast,,,349
Jefferson,G149-WEL,,Straight Party,,REP,36
Jefferson,G149-WEL,,Straight Party,,DEM,81
Jefferson,G149-WEL,,Straight Party,,LIB,1
Jefferson,G149-WEL,,Straight Party,,AME,0
Jefferson,G149-WEL,Vickie Yates B Glisson,U.S. House,3,,91
Jefferson,G149-WEL,John A Yarmuth,U.S. House,3,,253
Jefferson,G149-WEL,Gregory Boles,U.S. House,3,,4
Jefferson,G149-WEL,Robert James Douglas,State Representative,34,,86
Jefferson,G149-WEL,Mary Lou Marzian,State Representative,34,,257
Jefferson,G150,,Ballots Cast,,,281
Jefferson,G150,,Straight Party,,REP,52
Jefferson,G150,,Straight Party,,DEM,67
Jefferson,G150,,Straight Party,,LIB,0
Jefferson,G150,,Straight Party,,AME,0
Jefferson,G150,Vickie Yates B Glisson,U.S. House,3,,103
Jefferson,G150,John A Yarmuth,U.S. House,3,,174
Jefferson,G150,Gregory Boles,U.S. House,3,,2
Jefferson,G150,Ernie Harris,State Senate,26,,102
Jefferson,G150,Karen Berg,State Senate,26,,169
Jefferson,G150,Jody Hurt,State Senate,26,,3
Jefferson,G150,Robert James Douglas,State Representative,34,,95
Jefferson,G150,Mary Lou Marzian,State Representative,34,,178
Jefferson,G151,,Ballots Cast,,,370
Jefferson,G151,,Straight Party,,REP,48
Jefferson,G151,,Straight Party,,DEM,105
Jefferson,G151,,Straight Party,,LIB,2
Jefferson,G151,,Straight Party,,AME,0
Jefferson,G151,Vickie Yates B Glisson,U.S. House,3,,97
Jefferson,G151,John A Yarmuth,U.S. House,3,,262
Jefferson,G151,Gregory Boles,U.S. House,3,,8
Jefferson,G151,Robert James Douglas,State Representative,34,,100
Jefferson,G151,Mary Lou Marzian,State Representative,34,,258
Jefferson,G154,,Ballots Cast,,,557
Jefferson,G154,,Straight Party,,REP,71
Jefferson,G154,,Straight Party,,DEM,182
Jefferson,G154,,Straight Party,,LIB,3
Jefferson,G154,,Straight Party,,AME,4
Jefferson,G154,Vickie Yates B Glisson,U.S. House,3,,156
Jefferson,G154,John A Yarmuth,U.S. House,3,,389
Jefferson,G154,Gregory Boles,U.S. House,3,,11
Jefferson,G154,Robert James Douglas,State Representative,34,,145
Jefferson,G154,Mary Lou Marzian,State Representative,34,,403
Jefferson,G155,,Ballots Cast,,,640
Jefferson,G155,,Straight Party,,REP,87
Jefferson,G155,,Straight Party,,DEM,217
Jefferson,G155,,Straight Party,,LIB,4
Jefferson,G155,,Straight Party,,AME,5
Jefferson,G155,Vickie Yates B Glisson,U.S. House,3,,178
Jefferson,G155,John A Yarmuth,U.S. House,3,,448
Jefferson,G155,Gregory Boles,U.S. House,3,,11
Jefferson,G155,Robert James Douglas,State Representative,34,,172
Jefferson,G155,Mary Lou Marzian,State Representative,34,,449
Jefferson,G156,,Ballots Cast,,,706
Jefferson,G156,,Straight Party,,REP,121
Jefferson,G156,,Straight Party,,DEM,106
Jefferson,G156,,Straight Party,,LIB,2
Jefferson,G156,,Straight Party,,AME,1
Jefferson,G156,Vickie Yates B Glisson,U.S. House,3,,337
Jefferson,G156,John A Yarmuth,U.S. House,3,,357
Jefferson,G156,Gregory Boles,U.S. House,3,,8
Jefferson,G156,Robert James Douglas,State Representative,34,,326
Jefferson,G156,Mary Lou Marzian,State Representative,34,,355
Jefferson,G157,,Ballots Cast,,,831
Jefferson,G157,,Straight Party,,REP,133
Jefferson,G157,,Straight Party,,DEM,155
Jefferson,G157,,Straight Party,,LIB,1
Jefferson,G157,,Straight Party,,AME,2
Jefferson,G157,Vickie Yates B Glisson,U.S. House,3,,311
Jefferson,G157,John A Yarmuth,U.S. House,3,,499
Jefferson,G157,Gregory Boles,U.S. House,3,,17
Jefferson,G157,Ernie Harris,State Senate,26,,308
Jefferson,G157,Karen Berg,State Senate,26,,492
Jefferson,G157,Jody Hurt,State Senate,26,,14
Jefferson,G157,Robert James Douglas,State Representative,34,,291
Jefferson,G157,Mary Lou Marzian,State Representative,34,,517
Jefferson,G158,,Ballots Cast,,,735
Jefferson,G158,,Straight Party,,REP,109
Jefferson,G158,,Straight Party,,DEM,115
Jefferson,G158,,Straight Party,,LIB,0
Jefferson,G158,,Straight Party,,AME,1
Jefferson,G158,Vickie Yates B Glisson,U.S. House,3,,323
Jefferson,G158,John A Yarmuth,U.S. House,3,,401
Jefferson,G158,Gregory Boles,U.S. House,3,,8
Jefferson,G158,Ernie Harris,State Senate,26,,324
Jefferson,G158,Karen Berg,State Senate,26,,384
Jefferson,G158,Jody Hurt,State Senate,26,,7
Jefferson,G158,Robert James Douglas,State Representative,34,,307
Jefferson,G158,Mary Lou Marzian,State Representative,34,,401
Jefferson,G159,,Ballots Cast,,,0
Jefferson,G159,,Straight Party,,REP,0
Jefferson,G159,,Straight Party,,DEM,0
Jefferson,G159,,Straight Party,,LIB,0
Jefferson,G159,,Straight Party,,AME,0
Jefferson,G159,Vickie Yates B Glisson,U.S. House,3,,0
Jefferson,G159,John A Yarmuth,U.S. House,3,,0
Jefferson,G159,Gregory Boles,U.S. House,3,,0
Jefferson,G159,Ernie Harris,State Senate,26,,0
Jefferson,G159,Karen Berg,State Senate,26,,0
Jefferson,G159,Jody Hurt,State Senate,26,,0
Jefferson,G159,Robert James Douglas,State Representative,34,,0
Jefferson,G159,Mary Lou Marzian,State Representative,34,,0
Jefferson,G160,,Ballots Cast,,,388
Jefferson,G160,,Straight Party,,REP,78
Jefferson,G160,,Straight Party,,DEM,73
Jefferson,G160,,Straight Party,,LIB,1
Jefferson,G160,,Straight Party,,AME,0
Jefferson,G160,Vickie Yates B Glisson,U.S. House,3,,192
Jefferson,G160,John A Yarmuth,U.S. House,3,,191
Jefferson,G160,Gregory Boles,U.S. House,3,,4
Jefferson,G160,Robert James Douglas,State Representative,34,,179
Jefferson,G160,Mary Lou Marzian,State Representative,34,,198
Jefferson,G161-SNG,,Ballots Cast,,,458
Jefferson,G161-SNG,,Straight Party,,REP,38
Jefferson,G161-SNG,,Straight Party,,DEM,98
Jefferson,G161-SNG,,Straight Party,,LIB,2
Jefferson,G161-SNG,,Straight Party,,AME,0
Jefferson,G161-SNG,Vickie Yates B Glisson,U.S. House,3,,133
Jefferson,G161-SNG,John A Yarmuth,U.S. House,3,,322
Jefferson,G161-SNG,Gregory Boles,U.S. House,3,,3
Jefferson,G161-SNG,Robert James Douglas,State Representative,34,,121
Jefferson,G161-SNG,Mary Lou Marzian,State Representative,34,,326
Jefferson,G162,,Ballots Cast,,,99
Jefferson,G162,,Straight Party,,REP,15
Jefferson,G162,,Straight Party,,DEM,20
Jefferson,G162,,Straight Party,,LIB,0
Jefferson,G162,,Straight Party,,AME,0
Jefferson,G162,Vickie Yates B Glisson,U.S. House,3,,50
Jefferson,G162,John A Yarmuth,U.S. House,3,,49
Jefferson,G162,Gregory Boles,U.S. House,3,,0
Jefferson,G162,Robert James Douglas,State Representative,34,,44
Jefferson,G162,Mary Lou Marzian,State Representative,34,,53
Jefferson,G163-STM,,Ballots Cast,,,419
Jefferson,G163-STM,,Straight Party,,REP,64
Jefferson,G163-STM,,Straight Party,,DEM,105
Jefferson,G163-STM,,Straight Party,,LIB,1
Jefferson,G163-STM,,Straight Party,,AME,1
Jefferson,G163-STM,Vickie Yates B Glisson,U.S. House,3,,144
Jefferson,G163-STM,John A Yarmuth,U.S. House,3,,267
Jefferson,G163-STM,Gregory Boles,U.S. House,3,,6
Jefferson,G163-STM,Julie Raque Adams,State Senate,36,,185
Jefferson,G163-STM,Sheri A Donahue,State Senate,36,,228
Jefferson,G163-STM,Robert James Douglas,State Representative,34,,138
Jefferson,G163-STM,Mary Lou Marzian,State Representative,34,,272
Jefferson,G164-STM,,Ballots Cast,,,873
Jefferson,G164-STM,,Straight Party,,REP,112
Jefferson,G164-STM,,Straight Party,,DEM,208
Jefferson,G164-STM,,Straight Party,,LIB,3
Jefferson,G164-STM,,Straight Party,,AME,0
Jefferson,G164-STM,Vickie Yates B Glisson,U.S. House,3,,290
Jefferson,G164-STM,John A Yarmuth,U.S. House,3,,563
Jefferson,G164-STM,Gregory Boles,U.S. House,3,,15
Jefferson,G164-STM,Julie Raque Adams,State Senate,36,,347
Jefferson,G164-STM,Sheri A Donahue,State Senate,36,,510
Jefferson,G164-STM,Robert James Douglas,State Representative,34,,281
Jefferson,G164-STM,Mary Lou Marzian,State Representative,34,,563
Jefferson,G165-STM,,Ballots Cast,,,360
Jefferson,G165-STM,,Straight Party,,REP,59
Jefferson,G165-STM,,Straight Party,,DEM,70
Jefferson,G165-STM,,Straight Party,,LIB,1
Jefferson,G165-STM,,Straight Party,,AME,0
Jefferson,G165-STM,Vickie Yates B Glisson,U.S. House,3,,141
Jefferson,G165-STM,John A Yarmuth,U.S. House,3,,215
Jefferson,G165-STM,Gregory Boles,U.S. House,3,,2
Jefferson,G165-STM,Karen Berg,State Senate,26,,140
Jefferson,G165-STM,Jody Hurt,State Senate,26,,204
Jefferson,G165-STM,Julie Raque Adams,State Senate,36,,5
Jefferson,G165-STM,Robert James Douglas,State Representative,34,,135
Jefferson,G165-STM,Mary Lou Marzian,State Representative,34,,212
Jefferson,G166,,Ballots Cast,,,137
Jefferson,G166,,Straight Party,,REP,19
Jefferson,G166,,Straight Party,,DEM,34
Jefferson,G166,,Straight Party,,LIB,0
Jefferson,G166,,Straight Party,,AME,0
Jefferson,G166,Vickie Yates B Glisson,U.S. House,3,,45
Jefferson,G166,John A Yarmuth,U.S. House,3,,88
Jefferson,G166,Gregory Boles,U.S. House,3,,3
Jefferson,G166,Robert James Douglas,State Representative,34,,43
Jefferson,G166,Mary Lou Marzian,State Representative,34,,90
Jefferson,G167,,Ballots Cast,,,264
Jefferson,G167,,Straight Party,,REP,39
Jefferson,G167,,Straight Party,,DEM,81
Jefferson,G167,,Straight Party,,LIB,1
Jefferson,G167,,Straight Party,,AME,4
Jefferson,G167,Vickie Yates B Glisson,U.S. House,3,,85
Jefferson,G167,John A Yarmuth,U.S. House,3,,173
Jefferson,G167,Gregory Boles,U.S. House,3,,4
Jefferson,G167,Robert James Douglas,State Representative,34,,82
Jefferson,G167,Mary Lou Marzian,State Representative,34,,175
Jefferson,G168-STM,,Ballots Cast,,,77
Jefferson,G168-STM,,Straight Party,,REP,17
Jefferson,G168-STM,,Straight Party,,DEM,6
Jefferson,G168-STM,,Straight Party,,LIB,0
Jefferson,G168-STM,,Straight Party,,AME,1
Jefferson,G168-STM,Vickie Yates B Glisson,U.S. House,3,,38
Jefferson,G168-STM,John A Yarmuth,U.S. House,3,,36
Jefferson,G168-STM,Gregory Boles,U.S. House,3,,1
Jefferson,G168-STM,Robert James Douglas,State Representative,34,,41
Jefferson,G168-STM,Mary Lou Marzian,State Representative,34,,32
Jefferson,G169,,Ballots Cast,,,249
Jefferson,G169,,Straight Party,,REP,31
Jefferson,G169,,Straight Party,,DEM,73
Jefferson,G169,,Straight Party,,LIB,0
Jefferson,G169,,Straight Party,,AME,0
Jefferson,G169,Vickie Yates B Glisson,U.S. House,3,,69
Jefferson,G169,John A Yarmuth,U.S. House,3,,176
Jefferson,G169,Gregory Boles,U.S. House,3,,3
Jefferson,G169,Robert James Douglas,State Representative,34,,68
Jefferson,G169,Mary Lou Marzian,State Representative,34,,177
Jefferson,H102,,Ballots Cast,,,597
Jefferson,H102,,Straight Party,,REP,31
Jefferson,H102,,Straight Party,,DEM,227
Jefferson,H102,,Straight Party,,LIB,3
Jefferson,H102,,Straight Party,,AME,1
Jefferson,H102,Vickie Yates B Glisson,U.S. House,3,,78
Jefferson,H102,John A Yarmuth,U.S. House,3,,504
Jefferson,H102,Gregory Boles,U.S. House,3,,12
Jefferson,H102,Donna D Lawlor,State Representative,35,,70
Jefferson,H102,Lisa Willner,State Representative,35,,518
Jefferson,H103,,Ballots Cast,,,768
Jefferson,H103,,Straight Party,,REP,73
Jefferson,H103,,Straight Party,,DEM,205
Jefferson,H103,,Straight Party,,LIB,1
Jefferson,H103,,Straight Party,,AME,1
Jefferson,H103,Vickie Yates B Glisson,U.S. House,3,,147
Jefferson,H103,John A Yarmuth,U.S. House,3,,611
Jefferson,H103,Gregory Boles,U.S. House,3,,5
Jefferson,H103,Donna D Lawlor,State Representative,35,,139
Jefferson,H103,Lisa Willner,State Representative,35,,611
Jefferson,H105,,Ballots Cast,,,593
Jefferson,H105,,Straight Party,,REP,30
Jefferson,H105,,Straight Party,,DEM,183
Jefferson,H105,,Straight Party,,LIB,4
Jefferson,H105,,Straight Party,,AME,2
Jefferson,H105,Vickie Yates B Glisson,U.S. House,3,,96
Jefferson,H105,John A Yarmuth,U.S. House,3,,484
Jefferson,H105,Gregory Boles,U.S. House,3,,10
Jefferson,H105,Donna D Lawlor,State Representative,35,,88
Jefferson,H105,Lisa Willner,State Representative,35,,498
Jefferson,H106,,Ballots Cast,,,573
Jefferson,H106,,Straight Party,,REP,45
Jefferson,H106,,Straight Party,,DEM,153
Jefferson,H106,,Straight Party,,LIB,4
Jefferson,H106,,Straight Party,,AME,2
Jefferson,H106,Vickie Yates B Glisson,U.S. House,3,,125
Jefferson,H106,John A Yarmuth,U.S. House,3,,430
Jefferson,H106,Gregory Boles,U.S. House,3,,13
Jefferson,H106,Donna D Lawlor,State Representative,35,,109
Jefferson,H106,Lisa Willner,State Representative,35,,449
Jefferson,H109-PKV,,Ballots Cast,,,322
Jefferson,H109-PKV,,Straight Party,,REP,36
Jefferson,H109-PKV,,Straight Party,,DEM,88
Jefferson,H109-PKV,,Straight Party,,LIB,1
Jefferson,H109-PKV,,Straight Party,,AME,0
Jefferson,H109-PKV,Vickie Yates B Glisson,U.S. House,3,,87
Jefferson,H109-PKV,John A Yarmuth,U.S. House,3,,230
Jefferson,H109-PKV,Gregory Boles,U.S. House,3,,3
Jefferson,H109-PKV,Donna D Lawlor,State Representative,35,,77
Jefferson,H109-PKV,Lisa Willner,State Representative,35,,238
Jefferson,H110,,Ballots Cast,,,596
Jefferson,H110,,Straight Party,,REP,52
Jefferson,H110,,Straight Party,,DEM,177
Jefferson,H110,,Straight Party,,LIB,2
Jefferson,H110,,Straight Party,,AME,2
Jefferson,H110,Vickie Yates B Glisson,U.S. House,3,,130
Jefferson,H110,John A Yarmuth,U.S. House,3,,445
Jefferson,H110,Gregory Boles,U.S. House,3,,13
Jefferson,H110,Donna D Lawlor,State Representative,35,,124
Jefferson,H110,Lisa Willner,State Representative,35,,464
Jefferson,H111,,Ballots Cast,,,389
Jefferson,H111,,Straight Party,,REP,70
Jefferson,H111,,Straight Party,,DEM,110
Jefferson,H111,,Straight Party,,LIB,2
Jefferson,H111,,Straight Party,,AME,1
Jefferson,H111,Vickie Yates B Glisson,U.S. House,3,,126
Jefferson,H111,John A Yarmuth,U.S. House,3,,249
Jefferson,H111,Gregory Boles,U.S. House,3,,9
Jefferson,H111,Donna D Lawlor,State Representative,35,,126
Jefferson,H111,Lisa Willner,State Representative,35,,252
Jefferson,H112,,Ballots Cast,,,580
Jefferson,H112,,Straight Party,,REP,89
Jefferson,H112,,Straight Party,,DEM,156
Jefferson,H112,,Straight Party,,LIB,2
Jefferson,H112,,Straight Party,,AME,0
Jefferson,H112,Vickie Yates B Glisson,U.S. House,3,,209
Jefferson,H112,John A Yarmuth,U.S. House,3,,358
Jefferson,H112,Gregory Boles,U.S. House,3,,12
Jefferson,H112,Donna D Lawlor,State Representative,35,,206
Jefferson,H112,Lisa Willner,State Representative,35,,360
Jefferson,H113,,Ballots Cast,,,333
Jefferson,H113,,Straight Party,,REP,61
Jefferson,H113,,Straight Party,,DEM,56
Jefferson,H113,,Straight Party,,LIB,0
Jefferson,H113,,Straight Party,,AME,1
Jefferson,H113,Vickie Yates B Glisson,U.S. House,3,,139
Jefferson,H113,John A Yarmuth,U.S. House,3,,186
Jefferson,H113,Gregory Boles,U.S. House,3,,8
Jefferson,H113,Donna D Lawlor,State Representative,35,,126
Jefferson,H113,Lisa Willner,State Representative,35,,193
Jefferson,H114,,Ballots Cast,,,1
Jefferson,H114,,Straight Party,,REP,0
Jefferson,H114,,Straight Party,,DEM,0
Jefferson,H114,,Straight Party,,LIB,0
Jefferson,H114,,Straight Party,,AME,0
Jefferson,H114,Vickie Yates B Glisson,U.S. House,3,,0
Jefferson,H114,John A Yarmuth,U.S. House,3,,1
Jefferson,H114,Gregory Boles,U.S. House,3,,0
Jefferson,H114,Donna D Lawlor,State Representative,35,,0
Jefferson,H114,Lisa Willner,State Representative,35,,1
Jefferson,H115,,Ballots Cast,,,353
Jefferson,H115,,Straight Party,,REP,45
Jefferson,H115,,Straight Party,,DEM,77
Jefferson,H115,,Straight Party,,LIB,3
Jefferson,H115,,Straight Party,,AME,2
Jefferson,H115,Vickie Yates B Glisson,U.S. House,3,,122
Jefferson,H115,John A Yarmuth,U.S. House,3,,227
Jefferson,H115,Gregory Boles,U.S. House,3,,4
Jefferson,H115,Donna D Lawlor,State Representative,35,,92
Jefferson,H115,Lisa Willner,State Representative,35,,250
Jefferson,H116,,Ballots Cast,,,556
Jefferson,H116,,Straight Party,,REP,94
Jefferson,H116,,Straight Party,,DEM,139
Jefferson,H116,,Straight Party,,LIB,2
Jefferson,H116,,Straight Party,,AME,1
Jefferson,H116,Vickie Yates B Glisson,U.S. House,3,,198
Jefferson,H116,John A Yarmuth,U.S. House,3,,345
Jefferson,H116,Gregory Boles,U.S. House,3,,10
Jefferson,H116,Donna D Lawlor,State Representative,35,,178
Jefferson,H116,Lisa Willner,State Representative,35,,369
Jefferson,H117-APK,,Ballots Cast,,,894
Jefferson,H117-APK,,Straight Party,,REP,138
Jefferson,H117-APK,,Straight Party,,DEM,156
Jefferson,H117-APK,,Straight Party,,LIB,1
Jefferson,H117-APK,,Straight Party,,AME,0
Jefferson,H117-APK,Vickie Yates B Glisson,U.S. House,3,,401
Jefferson,H117-APK,John A Yarmuth,U.S. House,3,,484
Jefferson,H117-APK,Gregory Boles,U.S. House,3,,6
Jefferson,H117-APK,Donna D Lawlor,State Representative,35,,346
Jefferson,H117-APK,Lisa Willner,State Representative,35,,533
Jefferson,H118,,Ballots Cast,,,587
Jefferson,H118,,Straight Party,,REP,103
Jefferson,H118,,Straight Party,,DEM,187
Jefferson,H118,,Straight Party,,LIB,2
Jefferson,H118,,Straight Party,,AME,1
Jefferson,H118,Vickie Yates B Glisson,U.S. House,3,,193
Jefferson,H118,John A Yarmuth,U.S. House,3,,383
Jefferson,H118,Gregory Boles,U.S. House,3,,10
Jefferson,H118,Donna D Lawlor,State Representative,35,,176
Jefferson,H118,Lisa Willner,State Representative,35,,399
Jefferson,H120,,Ballots Cast,,,870
Jefferson,H120,,Straight Party,,REP,159
Jefferson,H120,,Straight Party,,DEM,217
Jefferson,H120,,Straight Party,,LIB,3
Jefferson,H120,,Straight Party,,AME,7
Jefferson,H120,Vickie Yates B Glisson,U.S. House,3,,307
Jefferson,H120,John A Yarmuth,U.S. House,3,,543
