county,precinct,precinct_name,registered_dems,registered_reps,registered_other,registered_males,registered_females,registered_total
JEFFERSON,T101,PRECINCT 101 59 DISTRICT,715,417,117,528,721,1249
JEFFERSON,T102,PRECINCT 102 59 DISTRICT,956,449,137,698,844,1542
JEFFERSON,T103,PRECINCT 103 59 DISTRICT,245,183,46,225,249,474
JEFFERSON,T104,PRECINCT 104 59 DISTRICT,434,340,98,403,469,872
JESSAMINE,A101,EAST NICHOLASVILLE #1,303,226,50,243,336,579
JESSAMINE,A102,EAST NICHOLASVILLE #2,383,219,42,303,341,644
JESSAMINE,A103,WEST NICHOLASVILLE #1,654,511,93,570,688,1258
JESSAMINE,A104,WEST NICHOLASVILLE #2,497,227,59,346,437,783
JESSAMINE,A105,WEST NICHOLASVILLE #3,463,374,42,408,471,879
JESSAMINE,A106,KEENE PLACE #1,406,644,59,540,569,1109
JESSAMINE,A107,KEENE PLACE #2,291,305,47,296,347,643
JESSAMINE,B101,MARBLE CREEK #1,551,475,69,543,552,1095
JESSAMINE,B102,MARBLE CREEK #2,654,495,84,605,628,1233
JESSAMINE,B103,MARBLE CREEK #3,458,311,92,404,457,861
JESSAMINE,B104,THE VINEYARD,528,508,106,547,595,1142
JESSAMINE,B105,THE ORCHARD,629,588,105,581,741,1322
JESSAMINE,C101,SULPHUR WELL,512,251,50,411,402,813
JESSAMINE,C102,LITTLE HICKMAN,507,232,51,411,379,790
JESSAMINE,C103,MAPLE LEAF,837,448,116,605,796,1401
JESSAMINE,C104,S.E. NICHOLASVILLE #1,629,484,95,542,666,1208
JESSAMINE,C105,SOUTHBROOK,647,648,104,648,751,1399
JESSAMINE,D101,N.E. US 68,106,159,15,134,146,280
JESSAMINE,D102,PADDOCK,396,319,61,334,442,776
JESSAMINE,D103,BETHEL,489,327,62,437,441,878
JESSAMINE,D104,N.E. WILMORE #1,471,699,113,657,625,1283
JESSAMINE,D105,EAST WILMORE,250,503,71,382,442,824
JESSAMINE,D106,SOUTH WILMORE,273,552,98,415,508,923
JESSAMINE,D107,HIGH BRIDGE,301,326,49,324,352,676
JESSAMINE,E101,NORTH KEENE,123,187,26,156,180,336
JESSAMINE,E102,BELLERIVE,368,716,77,589,572,1161
JESSAMINE,E103,SOUTHLAND CHRISTIAN CH,261,446,40,359,388,747
JESSAMINE,E104,N.W. U.S. 68,275,456,63,386,408,794
JESSAMINE,E105,CLEAR CREEK,260,330,46,322,314,636
JESSAMINE,E106,NORTHWEST WILMORE #1,404,775,82,599,662,1261
JESSAMINE,E107,NORTH WILMORE,166,543,78,351,436,787
JESSAMINE,F101,S.W. NICHOLASVILLE #1,451,196,64,318,393,711
JESSAMINE,F102,S.W. NICHOLASVILLE #2,589,304,46,405,534,939
JESSAMINE,F103,S.W. NICHOLASVILLE #3,779,504,114,617,780,1397
JESSAMINE,F104,S.W. NICHOLASVILLE #4,460,326,74,357,503,860
JESSAMINE,F105,S.W. NICHOLASVILLE #5,591,501,103,531,664,1195
JOHNSON,A101,UPPER WARD,233,329,23,249,336,585
JOHNSON,A102,MIDDLE WARD,150,248,12,194,216,410
JOHNSON,A103,LOWER WARD,113,208,28,168,181,349
JOHNSON,A104,BRIDGEFORD,274,262,26,256,306,562
JOHNSON,A105,STAFFORDSVILLE,380,672,47,538,561,1099
JOHNSON,A106,HAGER HILL,398,495,28,443,478,921
JOHNSON,A107,SOUTH SIDE,273,356,27,285,371,656
JOHNSON,A108,KING ADDITION,328,413,21,332,430,762
JOHNSON,A109,EAST POINT,120,132,15,126,141,267
JOHNSON,A110,MUDDY BRANCH,120,229,10,177,182,359
JOHNSON,B101,WEST VAN LEAR,257,222,15,252,242,494
JOHNSON,B102,DANIELS CREEK,258,238,16,252,260,512
JOHNSON,B103,POWELL ADDITION,278,287,17,273,309,582
JOHNSON,B104,MINGO,274,364,34,337,335,672
JOHNSON,B105,VAN LEAR,318,230,22,269,301,570
JOHNSON,B106,BUFFALO,272,256,20,267,281,548
JOHNSON,B107,GREASY CREEK,414,345,19,386,392,778
JOHNSON,B108,WHITE HOUSE,71,63,9,64,79,143
JOHNSON,B109,THELMA,294,244,23,270,291,561
JOHNSON,B110,MOUTH OF RUSH,293,465,34,355,437,792
JOHNSON,C101,OIL SPRINGS,173,333,12,264,254,518
JOHNSON,C102,BARNETTS CREEK,138,348,10,227,269,496
JOHNSON,C103,FLAT GAP,397,474,32,462,441,903
JOHNSON,C104,VOLGA,147,161,17,161,164,325
JOHNSON,C105,LOW GAP,131,189,7,165,162,327
JOHNSON,C106,RED BUSH,195,162,16,186,187,373
JOHNSON,C107,JENNYS CREEK,261,571,26,427,431,858
JOHNSON,C108,LITTLE GAP,87,239,8,163,171,334
JOHNSON,C109,STAMBAUGH,150,260,26,211,225,436
JOHNSON,C110,SITKA,163,339,23,262,263,525
JOHNSON,C111,SYCAMORE,151,253,17,207,214,421
KENTON,A101,COVINGTON #1,477,396,191,529,535,1064
KENTON,A102,COVINGTON #3,579,218,162,572,387,959
KENTON,A103,COVINGTON #7,623,337,241,637,564,1201
KENTON,A104,COVINGTON #10,364,328,105,402,395,797
KENTON,A105,COVINGTON #11,340,162,110,275,337,612
KENTON,A106,COVINGTON #12,877,377,259,834,678,1513
KENTON,A107,COVINGTON #13,592,325,209,590,535,1126
KENTON,A108,COVINGTON #15,832,343,205,617,763,1380
KENTON,A109,COVINGTON #19,636,279,149,401,663,1064
KENTON,A110,COVINGTON #20,412,234,118,361,403,764
KENTON,A111,COVINGTON #21,618,357,141,452,664,1116
KENTON,A112,COVINGTON #23,532,259,117,353,555,908
KENTON,A113,COVINGTON #24,317,238,107,304,358,662
KENTON,A114,COVINGTON #25,405,239,146,322,468,790
KENTON,A115,COVINGTON #26,331,223,80,269,365,634
KENTON,A116,COVINGTON #27,384,250,107,357,384,741
KENTON,A117,COVINGTON #30,636,378,183,516,681,1197
KENTON,A118,COVINGTON #31,561,80,91,290,442,732
KENTON,A119,COVINGTON #33,492,113,95,300,400,700
KENTON,A120,COVINGTON #34,477,184,106,335,432,767
KENTON,A121,COVINGTON #36,656,246,180,478,604,1082
KENTON,A122,COVINGTON #39,548,266,171,456,529,985
KENTON,A123,COVINGTON #41,411,229,102,335,407,742
KENTON,A124,COVINGTON #42,526,374,146,486,560,1046
KENTON,A125,BROMLEY,258,176,83,245,271,517
KENTON,A126,LUDLOW #1,508,534,152,565,629,1194
KENTON,A127,LUDLOW #2,395,252,123,379,391,770
KENTON,A128,LUDLOW #3,304,205,85,280,314,594
KENTON,A129,LUDLOW #4,293,196,68,256,301,557
KENTON,A130,WINSTON PARK,422,375,128,434,491,925
KENTON,A131,HANDS PIKE,862,1072,276,1072,1138,2210
KENTON,A132,PARK HILLS #1,321,393,121,394,441,835
KENTON,A133,PARK HILLS #2,275,252,85,279,333,612
KENTON,A134,PARK HILLS #3,452,357,123,376,556,932
KENTON,A135,A135-HANDS PIKE #2,417,480,143,484,556,1040
KENTON,B101,BRACHT,416,481,116,517,496,1013
KENTON,B102,CRESTVIEW #3,304,462,109,429,446,875
KENTON,B103,CRESTVIEW #1,175,342,67,285,299,584
KENTON,B104,CRESTVIEW #2,375,492,121,414,574,988
KENTON,B105,DECOURSEY,389,393,123,453,452,905
KENTON,B106,EDGEWOOD #1,336,515,88,456,483,939
KENTON,B107,EDGEWOOD #2,230,397,73,341,359,700
KENTON,B108,EDGEWOOD #3,394,874,154,677,745,1422
KENTON,B109,EDGEWOOD #4,307,579,83,465,504,969
KENTON,B110,EDGEWOOD #5,463,698,132,634,659,1293
KENTON,B111,EDGEWOOD #6,283,419,75,363,414,777
KENTON,B112,EDGEWOOD #7,356,553,107,493,523,1016
KENTON,B115,INDEPENDENCE #1,892,1499,339,1356,1374,2730
KENTON,B116,INDEPENDENCE #2,294,425,102,397,424,821
KENTON,B117,INDEPENDENCE #3,472,461,170,500,603,1103
KENTON,B118,INDEPENDENCE #4,701,1043,279,1020,1003,2023
KENTON,B119,MORNINGVIEW,190,186,55,213,218,431
KENTON,B120,NICHOLSON #1,855,1120,280,1107,1148,2255
KENTON,B121,NICHOLSON #2,730,886,222,885,953,1838
KENTON,B122,OAKRIDGE,753,980,240,950,1023,1973
KENTON,B123,PINER,333,391,104,406,422,828
KENTON,B125,RICHARDSON #2,502,614,185,630,671,1301
KENTON,B126,TAYLOR MILL #1,444,532,124,521,579,1100
KENTON,B127,TAYLOR MILL #2,520,895,194,786,823,1609
KENTON,B128,TAYLOR MILL #3,614,733,189,716,820,1536
KENTON,B129,VISALIA,343,381,103,380,447,827
KENTON,B130,WHITES TOWER,498,619,153,629,641,1270
KENTON,B131,INDEPENDENCE #5,506,557,180,600,643,1243
KENTON,B132,INDEPENDENCE #6,1178,1710,412,1592,1708,3300
KENTON,B133,INDEPENDENCE #7,543,661,148,656,696,1352
KENTON,B134,INDEPENDENCE #8,437,411,160,469,539,1008
KENTON,B135,RICHARDSON #3,410,550,138,540,558,1098
KENTON,B136,INDEPENDENCE #9,485,769,166,695,725,1420
KENTON,B137,INDEPENDENCE #10,574,786,152,738,774,1512
KENTON,B138,RICHARDSON #4,381,765,135,611,670,1281
KENTON,C101,CRESCENT SPRINGS #1,340,381,128,393,456,849
KENTON,C102,CRESCENT SPRINGS #2,376,619,145,528,612,1140
KENTON,C103,ELSMERE #1,358,292,123,352,421,773
KENTON,C104,ELSMERE #2,508,307,131,415,531,946
KENTON,C105,ELSMERE #3,463,390,143,479,517,996
KENTON,C106,ELSMERE #4,381,267,105,342,411,753
KENTON,C107,ERLANGER #1,652,670,208,722,808,1530
KENTON,C108,ERLANGER #2,237,271,88,288,308,596
KENTON,C109,ERLANGER #3,265,288,82,305,330,635
KENTON,C110,ERLANGER #4,496,457,149,462,640,1102
KENTON,C111,ERLANGER #5,431,493,140,493,571,1064
KENTON,C112,ERLANGER #6,327,386,117,373,457,830
KENTON,C113,ERLANGER #7,405,372,92,366,503,869
KENTON,C114,ERLANGER #8,420,395,143,443,515,958
KENTON,C115,ERLANGER #9,559,278,188,439,586,1025
KENTON,C116,FT MITCHELL #2,248,384,84,343,373,716
KENTON,C117,FT MITCHELL #3,256,439,70,361,404,765
KENTON,C118,FT MITCHELL #4,354,429,118,415,486,901
KENTON,C119,FT MITCHELL #5,309,341,110,361,399,760
KENTON,C120,FT. MITCHELL #6,255,463,76,358,436,794
KENTON,C121,FT. MITCHELL #7,493,494,155,544,598,1142
KENTON,C122,FT WRIGHT #1,211,274,70,260,295,555
KENTON,C123,FT WRIGHT #2,345,426,99,407,463,870
KENTON,C124,FT WRIGHT #3,559,878,173,757,853,1610
KENTON,C125,FT WRIGHT #4,338,379,135,417,435,852
KENTON,C126,FT WRIGHT #5,343,434,102,423,456,879
KENTON,C127,LAKESIDE #1,383,405,114,409,493,902
KENTON,C128,LAKESIDE #2,236,400,75,343,368,711
KENTON,C129,LAKESIDE #3,190,368,74,303,329,632
KENTON,C133,VILLA HILLS #1,314,470,106,435,455,890
KENTON,C134,VILLA HILLS #2,423,554,114,497,594,1091
KENTON,C135,VILLA HILLS #3,479,1195,215,900,989,1889
KENTON,C136,VILLA HILLS #4,644,723,260,765,862,1627
KENTON,C137,VILLA HILLS #5,267,426,118,385,426,811
KENTON,C138,CRESCENT SPRINGS #3,459,515,147,529,592,1121
KENTON,C139,ELSMERE #5,470,389,127,484,502,986
KENTON,C140,FT. MITCHELL #1,375,654,140,551,618,1169
KENTON,C141,RICHARDSON #1,583,591,180,631,723,1354
KNOTT,A101,HINDMAN-RIGHT WARD,678,52,16,336,410,746
KNOTT,A103,CLEAR CREEK,446,27,14,240,247,487
KNOTT,A104,CARRIE,785,54,21,443,417,860
KNOTT,A105,LOTTS CREEK,374,23,7,197,207,404
KNOTT,A106,GARNER,396,12,4,197,215,412
KNOTT,A108,LEBURN,333,16,8,174,183,357
KNOTT,B101,UPPER CARR,710,33,13,396,360,756
KNOTT,B102,MIDDLE CARR,592,40,13,303,342,645
KNOTT,B103,BREEDINGS CREEK,337,29,8,179,195,374
KNOTT,B104,IRISHMAN,244,24,5,120,153,273
KNOTT,B105,SASSAFRAS,244,23,2,122,147,269
KNOTT,B106,ANCO,160,10,6,76,100,176
KNOTT,B107,MALLIE,467,45,11,237,286,523
KNOTT,C101,LOWER BALL,288,19,2,156,153,309
KNOTT,C102,UPPER BALL,483,34,5,268,254,522
KNOTT,C103,UPPER QUICKSAND,48,0,0,23,25,48
KNOTT,C104,SALT LICK,93,5,0,51,47,98
KNOTT,C105,ROCK FORK,217,4,5,105,121,226
KNOTT,C106,LOWER QUICKSAND,53,3,0,27,29,56
KNOTT,C107,MIDDLE BALL,257,12,7,138,138,276
KNOTT,C108,HINDMAN #2,404,34,10,208,240,448
KNOTT,C109,UPPER JONES FORK,213,18,1,112,120,232
KNOTT,C110,FISTY,192,37,10,115,124,239
KNOTT,C111,LOWER JONES FORK,122,5,1,65,63,128
KNOTT,C112,MIDDLE JONES FORK,365,23,9,191,206,397
KNOTT,D102,LOWER CANEY,149,12,1,85,77,162
KNOTT,D103,LOWER BEAVER,598,16,5,318,301,619
KNOTT,D104,UPPER BEAVER,441,7,13,223,238,461
KNOTT,D105,UPPER CANEY,660,41,24,348,377,725
KNOTT,D107,MIDDLE BEAVER,496,17,4,265,252,517
KNOX,A101,FOUNT,82,401,8,254,237,491
KNOX,A102,JARVIS,181,372,19,296,276,572
KNOX,A103,GIRDLER,132,592,16,350,390,740
KNOX,A104,BAILEYS,344,700,38,518,564,1082
KNOX,A105,GRAYS,454,794,59,636,671,1307
KNOX,A106,WEST KNOX,327,598,47,462,510,972
KNOX,B101,UPPER STINKING,106,233,6,173,172,345
KNOX,B102,HUBBARD,98,263,2,178,185,363
KNOX,B103,ROAD FORK,69,179,3,135,116,251
KNOX,B104,DEWITT,122,318,3,226,217,443
KNOX,B105,BIMBLE,176,495,12,328,355,683
KNOX,B106,CALLEBS CREEK,114,496,12,306,316,622
KNOX,B107,CANNON,165,398,15,283,295,578
KNOX,B108,HEIDRICK,200,591,23,371,443,814
KNOX,C101,EAST FLAT LICK,188,342,7,272,265,537
KNOX,C102,WEST FLAT LICK,252,465,8,346,379,725
KNOX,C103,BOONE HEIGHT,601,1028,27,766,890,1656
KNOX,C104,ARTEMUS,268,553,10,403,428,831
KNOX,C105,TROSPER,238,162,6,208,198,406
KNOX,D101,POPLAR CREEK,348,317,19,345,339,684
KNOX,D102,HAMPTON SCHOOL,157,345,12,252,262,514
KNOX,D103,COURT HOUSE,255,315,16,274,312,586
KNOX,D104,SOUTH BARBOURVILLE,365,671,29,475,590,1065
KNOX,D105,LAY SCHOOL,504,757,64,632,693,1325
KNOX,E101,WALKER PARK,133,132,9,137,137,274
KNOX,E102,INDIAN CREEK,119,195,16,161,169,330
KNOX,E103,WILTON,305,362,41,340,368,708
KNOX,E104,LYNN CAMP,396,593,66,489,566,1055
KNOX,E105,EAST CORBIN,526,1026,83,771,864,1635
KNOX,E106,NORTH CORBIN,367,542,66,398,577,975
LARUE,A101,HODGENVILLE WEST,930,437,71,676,762,1438
LARUE,A103,HODGENVILLE,744,332,71,508,639,1147
LARUE,B101,HODGENVILLE EAST,716,326,54,512,584,1096
LARUE,B102,WHITE CITY,454,194,35,346,337,683
LARUE,B103,LYONS,355,147,26,259,269,528
LARUE,C101,BUFFALO EAST,957,446,85,727,761,1488
LARUE,C102,LINCOLN FARM,422,211,23,317,339,656
LARUE,C103,OTTER,219,130,30,188,191,379
LARUE,D101,MAGNOLIA,545,245,38,386,442,828
LARUE,D102,UPTON,523,287,66,431,445,876
LARUE,D103,MT SHERMAN,239,168,21,209,219,428
LARUE,D104,BARREN RUN,220,106,20,179,167,346
LAUREL,A101,SUBLIMITY,229,699,29,459,498,957
LAUREL,A102,CAMPGROUND,233,603,35,413,458,871
LAUREL,A103,LONDON #3,322,785,62,507,662,1169
LAUREL,A104,ROUGH CREEK,160,620,35,400,415,815
LAUREL,A105,STANSBERRY,257,653,38,471,477,948
LAUREL,A106,SUBLIMITY #2,235,818,38,520,571,1091
LAUREL,A107,LONDON EAST,197,652,39,444,444,888
LAUREL,A108,ROUGH CREEK #2,121,447,23,283,308,591
LAUREL,B101,FARISTON,254,747,58,513,546,1059
LAUREL,B102,LILY,325,837,67,596,633,1229
LAUREL,B103,FELTS,514,1054,104,792,880,1672
LAUREL,B104,MCHARGUE,300,563,50,460,453,913
LAUREL,B105,FARISTON #2,342,902,53,620,677,1297
LAUREL,B106,SPRING CUT,273,511,44,402,426,828
LAUREL,C101,BLACKWATER,138,215,18,187,184,371
LAUREL,C102,BUSH,138,468,27,311,322,633
LAUREL,C103,LAKE,100,466,20,288,298,586
LAUREL,C104,LONDON #1,274,738,42,476,578,1054
LAUREL,C105,MAPLESVILLE,121,468,19,308,300,608
LAUREL,C106,JOHNSON,142,465,40,320,327,647
LAUREL,C108,MCWHORTER,156,621,21,392,406,798
LAUREL,C109,LONDON #6,278,932,53,566,697,1263
LAUREL,C110,LONDON #2,252,876,52,560,620,1180
LAUREL,D101,EAST BERNSTADT #1,281,928,65,616,658,1274
LAUREL,D102,EAST BERNSTADT #2,287,908,51,597,649,1246
LAUREL,D103,VIVA,108,452,19,288,291,579
LAUREL,D104,OAKLEY,132,475,19,298,328,626
LAUREL,D105,CROSS ROADS,149,706,28,446,437,883
LAUREL,D106,PITTSBURG,190,637,44,420,451,871
LAUREL,D107,LONDON #7,233,649,47,435,494,929
LAUREL,E101,LONDON #5,266,732,55,484,569,1053
LAUREL,E102,LIBERTY,143,580,27,351,399,750
LAUREL,E103,COLONY,170,777,44,483,508,991
LAUREL,E104,LONDON #4,246,745,32,453,570,1023
LAUREL,E105,HART,186,639,28,411,442,853
LAUREL,E106,HART #2,272,915,47,610,624,1234
LAUREL,E107,COLONY #2,114,515,15,316,328,644
LAUREL,E108,LIBERTY #2,134,512,22,311,357,668
LAUREL,F101,CAMPBELL,344,800,58,584,618,1202
LAUREL,F102,COLD HILL,271,955,49,614,661,1275
LAUREL,F103,INDEPENDENCE,86,192,11,154,135,289
LAUREL,F104,LEVEL GREEN,398,832,75,617,687,1305
LAUREL,F105,KEAVY,427,1043,83,749,803,1553
LAUREL,F106,ROCKHOUSE,132,429,24,284,301,585
LAUREL,F107,SOUTH LAUREL,354,668,82,477,627,1104
LAWRENCE,A101,BUCHANAN,344,163,36,277,266,543
LAWRENCE,A102,FALLSBURG,791,502,74,673,693,1367
LAWRENCE,A103,BRAMMER GAP,321,132,19,236,236,472
LAWRENCE,A104,DEEPHOLE,447,323,38,414,394,808
LAWRENCE,B101,WEST LOUISA,343,219,31,261,332,593
LAWRENCE,B102,ADAMS,463,345,59,431,436,867
LAWRENCE,B103,SPRING HILL,644,546,72,609,653,1262
LAWRENCE,B104,MEADOWBROOK,323,274,40,263,374,637
LAWRENCE,C101,BRUSHY,144,161,12,158,159,317
LAWRENCE,C102,BLAINE,346,183,25,274,280,554
LAWRENCE,C103,MARTHA,275,134,8,225,192,417
LAWRENCE,C104,MEADS BRANCH,476,522,74,520,552,1072
LAWRENCE,D101,CLIFFORD,175,313,29,259,258,517
LAWRENCE,D102,CHERRYVILLE,270,205,28,260,243,503
LAWRENCE,D103,EAST LOUISA,273,165,35,215,258,473
LAWRENCE,D104,POINT,267,255,29,268,283,551
LAWRENCE,D105,RICHARDSON,248,159,13,209,210,420
LAWRENCE,D106,STELLA MOORE,174,158,21,174,179,353
LEE,A101,BEATTYVILLE #1,162,250,13,173,252,425
LEE,A102,BEATTYVILLE #2,165,253,14,184,248,432
LEE,A103,BEATTYVILLE #3,199,332,18,286,263,549
LEE,B101,ST. HELENS,201,375,13,296,293,589
LEE,B102,IVY PATCH,258,308,11,311,266,577
LEE,C101,BEATTYVILLE #4,170,270,15,228,227,455
LEE,C102,LEECO,182,201,19,205,197,402
LEE,C103,SANDFIELD,191,351,30,281,291,572
LEE,D101,HEIDELBERG,172,299,11,240,242,482
LEE,D102,PROCTOR,302,491,22,386,429,815
LESLIE,A101,BEECHFORK,46,295,10,174,177,351
LESLIE,A102,STINNETT,98,798,9,431,474,905
LESLIE,A103,GREASY,7,96,2,53,52,105
LESLIE,A104,HYDEN-JEFF,65,618,12,330,365,695
LESLIE,A105,MARROWBONE,29,229,2,130,130,260
LESLIE,B101,JACKS CREEK,89,751,19,421,438,859
LESLIE,B102,BAD CREEK,145,307,11,236,226,463
LESLIE,B103,ROCKHOUSE,22,340,7,175,194,369
LESLIE,B104,BIG CREEK,46,306,8,156,204,360
LESLIE,C101,WOOTON,69,796,15,435,445,880
LESLIE,C102,TRACE FORK,74,462,12,274,274,548
LESLIE,C103,WOLF,89,793,15,440,457,897
LESLIE,D101,HYDEN #1,56,414,14,228,256,484
LESLIE,D102,HYDEN #2,60,348,9,202,215,417
LESLIE,D103,WILDER,32,322,10,188,176,364
LESLIE,D104,MIDWAY,68,569,22,320,339,659
LESLIE,D105,BULLSKIN NO. 17,16,137,1,70,84,154
LETCHER,A101,WEST WHITESBURG,515,168,22,324,381,705
LETCHER,A102,EAST WHITESBURG,435,192,27,303,351,654
LETCHER,A103,COWAN,493,268,23,388,396,784
LETCHER,A104,EOLIA,199,58,10,121,146,267
LETCHER,A105,UPPER CUMBERLAND,138,76,5,104,115,219
LETCHER,A106,"UZ, DRY FORK",219,153,9,182,199,381
LETCHER,A107,SANDLICK,198,93,11,144,158,302
LETCHER,A108,PARTRIDGE,308,111,13,212,220,432
LETCHER,A109,EAST COWAN,8,1,2,7,4,11
LETCHER,A110,EAST DRY FORK,104,56,4,80,84,164
LETCHER,B101,ISOM,704,420,38,531,631,1162
LETCHER,B102,COLSON,716,216,17,480,469,949
LETCHER,B103,BAKER (JACKHORN-HEMPHILL),496,126,23,292,353,645
LETCHER,C101,NEON,309,78,19,175,231,406
LETCHER,C102,THORNTON,287,84,9,177,203,380
LETCHER,C103,MAYKING,642,181,36,411,448,859
LETCHER,C104,HAYMOND,380,62,14,224,232,456
LETCHER,C105,SECO,350,114,19,235,248,483
LETCHER,C106,MILLSTONE,255,92,15,184,178,362
LETCHER,C107,ERMINE,492,145,21,323,335,658
LETCHER,D102,BLACKEY,602,149,33,378,406,784
LETCHER,D103,HALLIE,349,69,9,195,232,427
LETCHER,D104,DALNA,355,102,10,240,227,467
LETCHER,D105,SUGAR GROVE,444,97,10,276,275,551
LETCHER,D106,ROXANA,256,69,8,167,166,333
LETCHER,D107,DOTY,447,126,18,274,317,591
LETCHER,E101,BURDINE,488,80,30,263,335,598
LETCHER,E102,EAST JENKINS,249,43,11,138,165,303
LETCHER,E103,WEST JENKINS,526,139,16,304,377,681
LETCHER,E104,DUNHAM,261,48,14,156,167,323
LETCHER,E105,MCROBERTS,529,83,18,305,325,630
LETCHER,E106,FLEMING,167,52,5,116,108,224
LEWIS,A101,TOLLESBORO,376,1217,54,817,828,1647
LEWIS,A102,BURTONVILLE,183,294,18,253,242,495
LEWIS,A103,PETERSVILLE,181,403,36,315,305,620
LEWIS,A104,CONCORD-MOWERS,72,347,15,207,227,434
LEWIS,B101,VANCEBURG #1,102,363,18,250,233,483
LEWIS,B102,VANCEBURG #2,65,250,12,165,162,327
LEWIS,B103,VANCEBURG #3,116,408,25,251,298,549
LEWIS,B104,VANCEBURG #4,240,719,40,478,521,999
LEWIS,B105,BLACK OAK,201,628,30,407,452,859
LEWIS,C101,TANNERY,146,379,20,274,271,545
LEWIS,C102,GARRISON,224,615,33,437,435,872
LEWIS,C103,QUINCY,219,544,26,390,399,789
LEWIS,C104,LAUREL,198,655,38,463,428,891
LEWIS,C105,FIREBRICK,92,200,24,160,156,316
LINCOLN,A101,STANFORD #1,565,349,41,440,515,955
LINCOLN,A102,STANFORD #2,968,702,96,819,947,1766
LINCOLN,A103,STANFORD #3,622,419,36,482,595,1077
LINCOLN,B101,CRAB ORCHARD #1,455,435,39,454,475,929
LINCOLN,B102,CRAB ORCHARD #2,380,395,48,392,431,823
LINCOLN,B103,BROUGHTONTOWN,327,458,43,418,410,828
LINCOLN,B104,STANFORD # 5,1086,838,96,946,1074,2020
LINCOLN,C101,WAYNESBURG #1,669,569,51,644,645,1289
LINCOLN,C102,WAYNESBURG #2,298,420,43,371,390,761
LINCOLN,C103,KINGS MOUNTAIN,408,312,31,385,366,751
LINCOLN,C104,HALLS GAP,620,480,63,571,592,1163
LINCOLN,D101,HUSTONVILLE,391,350,23,373,391,764
LINCOLN,D102,MCKINNEY,412,267,28,340,367,707
LINCOLN,D103,MORELAND,1012,801,118,930,1001,1931
LINCOLN,D104,STANFORD # 4,310,211,18,260,279,539
LINCOLN,D105,MORELAND #2,283,264,39,277,309,586
LINCOLN,D106,MCKINNEY #2,222,145,10,189,188,377
LIVINGSTON,A101,LEDBETTER,1197,366,78,781,860,1641
LIVINGSTON,B101,TILINE,355,72,22,226,223,449
LIVINGSTON,B102,MITCHELLS STORE,638,192,36,431,435,866
LIVINGSTON,B103,GRAND RIVERS,590,194,58,419,423,842
LIVINGSTON,C101,LOLA,197,46,8,121,130,251
LIVINGSTON,C102,SALEM,696,243,41,466,514,980
LIVINGSTON,C103,JOY,184,78,13,142,133,275
LIVINGSTON,D101,BURNA,617,118,25,374,386,760
LIVINGSTON,D102,NORTH SMITHLAND,536,102,21,314,345,659
LIVINGSTON,D103,SOUTH SMITHLAND,500,119,26,315,330,645
LOGAN,A101,NEW NATIONAL GUARD ARMORY,448,150,39,286,351,637
LOGAN,A104,STEVENSON ELEMENTARY SCHL,1000,389,95,691,793,1484
LOGAN,A105,LOGAN CO. CRTHOUSE,500,192,51,306,437,743
LOGAN,B101,ADAIRVILLE MIDDLE SCHOOL,504,135,36,300,375,675
LOGAN,B102,ADAIRVILLE FIRE STATION,616,186,31,373,460,833
LOGAN,B103,LEGACY CENTER,476,173,26,331,344,675
LOGAN,B104,RUSSELLVILLE FIRE STATION,442,141,37,261,359,620
LOGAN,C101,LOGAN CO. CRTHOUSE (CNTY),605,255,64,430,494,924
LOGAN,C102,OLMSTEAD MIDDLE SCHOOL,431,139,27,275,322,597
LOGAN,C103,OLD NATIONAL GUARD ARMORY,388,140,31,245,314,559
LOGAN,C104,GREENRIDGE COMMUNITY CNTR,381,139,34,268,286,554
LOGAN,D101,LEWISBURG SCHOOL,577,266,57,436,464,900
LOGAN,D102,LEWISBURG FIRE STATION,825,393,75,624,669,1293
LOGAN,D103,CHANDLERS ELEMENTARY,416,148,25,283,306,589
LOGAN,E101,MASONIC LODGE,321,128,24,238,235,473
LOGAN,E102,AUBURN SCHOOL,865,450,90,663,742,1405
LOGAN,E103,AUBURN CITY HALL,799,373,88,589,671,1260
LOGAN,F101,NEW NATL GUARD ARMORY,571,131,57,315,444,759
LOGAN,F102,LOGAN COUNTY HIGH SCHOOL,715,333,78,527,599,1126
LOGAN,F103,MUNICIPAL HOUSING COMM.,667,207,53,393,534,927
LYON,A101,LAMASCO,662,261,51,481,493,974
LYON,A102,EAST EDDYVILLE,763,233,63,524,535,1059
LYON,B101,COURTHOUSE,714,220,50,443,541,984
LYON,B102,EAST KUTTAWA,750,175,37,473,489,962
LYON,C101,WEST KUTTAWA,670,247,59,468,508,976
LYON,C102,NORTH KUTTAWA,831,242,42,555,560,1115
MCCRACKEN,A104,UNION STATION,478,105,56,289,350,639
MCCRACKEN,A106,BUTLER,361,106,69,210,326,536
MCCRACKEN,A108,FARLEY,167,55,31,117,136,253
MCCRACKEN,A110,CLARKS RIVER #2,618,314,85,507,510,1017
MCCRACKEN,A112,REIDLAND #1,827,426,108,645,716,1361
MCCRACKEN,A113,REIDLAND #2,1028,661,119,890,918,1808
MCCRACKEN,A114,CLARKS RIVER #1,538,292,73,408,494,903
MCCRACKEN,A115,WOODLAWN,669,237,140,468,578,1046
MCCRACKEN,A116,HOVEKAMP,1116,429,168,835,878,1713
